Seat Name En,Seat Name Mm,Party Name Pretty En,Uec Id (Parties.Csv),% of Total Valid Total Votes
Yangon Constituency 10,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၀,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,28.280668862%
Yangon Constituency 10,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၀,National League for Democracy,5f3f9035c749de0ddc9de05b,68.277848912%
Yangon Constituency 10,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၀,National Development Party,5f3f9035c749de0ddc9de08b,1.996067313%
Yangon Constituency 10,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၀,Kayin People's Party,5f3f9035c749de0ddc9de035,0.845222852%
Yangon Constituency 10,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၀,Democracy and Peace Party,5f3f9035c749de0ddc9de03a,0.600192061%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,United Democratic Party,5f3f9035c749de0ddc9de03c,0.383469756%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,13.359288881%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,Public Contribute Students Democracy Party,5f3f9035c749de0ddc9de07e,1.443581866%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,New Society Party,5f3f9035c749de0ddc9de081,0.175317213%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,New National Democracy Party,5f3f9035c749de0ddc9de058,0.469662500%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,National Unity Party,5f3f9035c749de0ddc9de02e,1.853437156%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,National League for Democracy,5f3f9035c749de0ddc9de05b,70.771278467%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,National Democratic Force,5f3f9035c749de0ddc9de052,1.258296784%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,Myanmar National Congress,5f3f9035c749de0ddc9de05e,1.582545676%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,Guiding Star Party,5f3f9035c749de0ddc9de07f,0.712409410%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,Democratic Party for a New Society,5f3f9035c749de0ddc9de079,0.127823252%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,Democratic Party (Myanmar),5f3f9035c749de0ddc9de032,1.332762624%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,Arakan National Party,5f3f9035c749de0ddc9de076,3.260079274%
Yangon Constituency 11,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၁,88 Generation Student Youths (Union of Myanmar),5f3f9035c749de0ddc9de03d,3.270047142%
Yangon Constituency 12,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၂,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,35.446954180%
Yangon Constituency 12,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၂,National Unity Party,5f3f9035c749de0ddc9de02e,3.125313319%
Yangon Constituency 12,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၂,National League for Democracy,5f3f9035c749de0ddc9de05b,57.935030150%
Yangon Constituency 12,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၂,National Development Party,5f3f9035c749de0ddc9de08b,2.077574230%
Yangon Constituency 12,ရန်ကုန်တိုင်းဒေသကြီး မဲဆန္ဒနယ် ၁၂,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.415128121%
